,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
3009,0,24,0,4,0,0,1.0,0.0,0,108,12.0,12.0,6.0,6.0,6.0,3.0,18.0,14.0,2.0,0.0,0.0,0.0
3010,0,26,21,2,0,0,2.0,0.0,0,134,20.0,5.0,4.0,3.0,11.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0
3011,0,36,25,1,0,0,1.0,0.0,0,36,9.0,9.0,5.0,3.0,8.0,6.0,14.0,18.0,2.0,2.0,0.0,0.0
3012,0,38,27,0,0,1,0.0,0.0,1,123,16.0,5.0,8.0,0.0,8.0,4.0,22.0,13.0,2.0,3.0,0.0,0.0
3013,0,0,23,6,1,0,1.0,0.0,0,38,27.0,2.0,15.0,2.0,14.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0
3014,0,1,26,0,1,2,0.0,0.0,1,55,6.0,14.0,3.0,3.0,2.0,4.0,15.0,16.0,1.0,2.0,0.0,0.0
3015,0,7,36,1,4,2,0.0,1.0,2,108,11.0,16.0,3.0,11.0,9.0,8.0,17.0,17.0,2.0,0.0,0.0,0.0
3016,0,17,14,1,2,2,0.0,0.0,1,96,17.0,10.0,9.0,5.0,5.0,2.0,14.0,16.0,2.0,1.0,0.0,0.0
3017,0,21,13,2,2,1,1.0,2.0,2,66,19.0,7.0,13.0,4.0,8.0,2.0,5.0,9.0,0.0,4.0,0.0,0.0
3018,0,25,16,0,0,1,0.0,0.0,1,91,15.0,14.0,7.0,3.0,7.0,7.0,15.0,14.0,2.0,2.0,0.0,0.0
3019,0,27,24,1,0,0,1.0,0.0,0,136,7.0,11.0,2.0,5.0,2.0,6.0,7.0,9.0,2.0,2.0,0.0,0.0
3020,0,28,22,2,1,0,2.0,1.0,0,10,13.0,8.0,4.0,5.0,7.0,2.0,23.0,17.0,4.0,2.0,0.0,0.0
3021,0,41,12,5,0,0,3.0,0.0,0,135,17.0,12.0,10.0,8.0,5.0,8.0,19.0,11.0,1.0,0.0,0.0,0.0
3022,0,34,38,2,0,0,2.0,0.0,0,36,17.0,7.0,6.0,2.0,4.0,4.0,17.0,13.0,1.0,3.0,0.0,0.0
3023,0,0,36,2,2,1,2.0,0.0,0,54,17.0,14.0,9.0,7.0,11.0,1.0,14.0,18.0,0.0,3.0,0.0,0.0
3024,0,21,38,3,0,0,1.0,0.0,0,88,18.0,6.0,9.0,3.0,10.0,5.0,13.0,17.0,0.0,0.0,0.0,0.0
3025,0,25,12,1,4,2,0.0,2.0,2,24,8.0,13.0,1.0,8.0,7.0,4.0,11.0,14.0,1.0,2.0,0.0,0.0
3026,0,27,14,1,1,1,0.0,1.0,2,38,14.0,9.0,6.0,3.0,4.0,3.0,9.0,16.0,1.0,3.0,0.0,0.0
3027,0,28,26,1,1,1,0.0,1.0,2,91,14.0,8.0,4.0,6.0,6.0,3.0,13.0,10.0,2.0,3.0,0.0,0.0
3028,0,34,16,1,0,0,0.0,0.0,1,10,10.0,9.0,5.0,5.0,7.0,6.0,17.0,10.0,0.0,2.0,0.0,0.0
3029,0,12,0,1,0,0,1.0,0.0,0,55,9.0,10.0,4.0,5.0,6.0,12.0,15.0,12.0,1.0,1.0,0.0,0.0
3030,0,13,1,1,0,0,1.0,0.0,0,108,13.0,7.0,5.0,3.0,2.0,5.0,15.0,19.0,0.0,1.0,0.0,0.0
3031,0,14,25,1,1,1,0.0,0.0,1,15,19.0,10.0,9.0,5.0,12.0,8.0,16.0,15.0,1.0,2.0,0.0,0.0
3032,0,16,17,1,0,0,1.0,0.0,0,9,7.0,9.0,3.0,6.0,5.0,11.0,9.0,18.0,2.0,3.0,0.0,0.0
3033,0,22,27,1,1,1,0.0,1.0,2,36,16.0,5.0,5.0,3.0,5.0,1.0,14.0,15.0,2.0,3.0,0.0,0.0
3034,0,23,7,1,2,2,1.0,2.0,2,136,9.0,8.0,3.0,4.0,5.0,3.0,11.0,14.0,0.0,3.0,0.0,0.0
3035,0,24,34,2,1,0,1.0,1.0,1,38,16.0,7.0,8.0,3.0,15.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0
3036,0,26,41,3,1,0,2.0,0.0,0,110,25.0,9.0,12.0,5.0,8.0,2.0,17.0,13.0,1.0,2.0,0.0,0.0
3037,0,36,21,4,1,0,1.0,1.0,1,96,16.0,9.0,9.0,3.0,4.0,3.0,15.0,10.0,1.0,5.0,0.0,0.0
3038,0,38,28,4,2,0,3.0,1.0,0,134,16.0,9.0,10.0,4.0,9.0,6.0,11.0,10.0,0.0,2.0,1.0,2.0
3039,0,0,13,1,1,1,1.0,0.0,0,36,15.0,12.0,8.0,8.0,10.0,3.0,13.0,15.0,1.0,4.0,0.0,0.0
3040,0,1,24,0,3,2,0.0,2.0,2,54,5.0,12.0,1.0,6.0,1.0,4.0,7.0,10.0,2.0,0.0,0.0,0.0
3041,0,7,26,0,3,2,0.0,0.0,1,9,9.0,20.0,3.0,11.0,1.0,9.0,11.0,11.0,1.0,0.0,0.0,0.0
3042,0,17,38,0,0,1,0.0,0.0,1,10,17.0,4.0,8.0,1.0,9.0,0.0,11.0,15.0,1.0,0.0,0.0,0.0
3043,0,25,22,0,4,2,0.0,1.0,2,90,5.0,10.0,3.0,6.0,4.0,5.0,23.0,17.0,5.0,3.0,0.0,0.0
3044,0,27,16,4,0,0,1.0,0.0,0,123,13.0,6.0,8.0,3.0,4.0,5.0,8.0,14.0,0.0,4.0,0.0,0.0
3045,0,28,14,3,1,0,1.0,0.0,0,66,11.0,12.0,6.0,5.0,2.0,7.0,6.0,9.0,0.0,3.0,0.0,0.0
3046,0,34,12,0,0,1,0.0,0.0,1,136,17.0,10.0,6.0,4.0,9.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0
3047,0,41,36,0,2,2,0.0,1.0,2,88,13.0,7.0,6.0,5.0,9.0,6.0,20.0,21.0,4.0,2.0,0.0,0.0
3048,0,21,23,2,0,0,0.0,0.0,1,91,22.0,6.0,9.0,3.0,8.0,1.0,14.0,10.0,1.0,1.0,0.0,0.0
3049,0,13,21,4,1,0,1.0,1.0,1,10,23.0,5.0,10.0,2.0,11.0,1.0,11.0,12.0,3.0,0.0,0.0,1.0
3050,0,14,17,1,3,2,0.0,3.0,2,108,9.0,8.0,5.0,4.0,15.0,3.0,9.0,22.0,0.0,1.0,0.0,0.0
3051,0,16,25,1,1,1,0.0,0.0,1,66,9.0,10.0,3.0,4.0,5.0,4.0,17.0,22.0,2.0,2.0,0.0,0.0
3052,0,22,28,1,3,2,1.0,2.0,2,9,12.0,11.0,5.0,7.0,16.0,1.0,12.0,18.0,2.0,1.0,0.0,0.0
3053,0,23,0,0,0,1,0.0,0.0,1,15,3.0,13.0,0.0,4.0,1.0,9.0,6.0,8.0,2.0,2.0,1.0,0.0
3054,0,24,27,0,0,1,0.0,0.0,1,135,22.0,4.0,7.0,2.0,7.0,3.0,9.0,10.0,1.0,1.0,0.0,0.0
3055,0,26,1,2,0,0,0.0,0.0,1,91,12.0,5.0,7.0,3.0,7.0,3.0,10.0,19.0,1.0,2.0,0.0,0.0
3056,0,38,34,0,0,1,0.0,0.0,1,24,9.0,9.0,4.0,6.0,6.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0
3057,0,36,7,0,0,1,0.0,0.0,1,87,14.0,7.0,6.0,3.0,8.0,7.0,10.0,13.0,0.0,1.0,0.0,0.0
3058,0,12,41,1,1,1,1.0,0.0,0,38,9.0,18.0,3.0,3.0,0.0,5.0,11.0,8.0,0.0,1.0,0.0,0.0
3059,0,1,22,1,2,2,1.0,1.0,1,134,12.0,7.0,4.0,3.0,5.0,3.0,11.0,10.0,2.0,0.0,0.0,0.0
3060,0,0,7,2,0,0,2.0,0.0,0,24,20.0,6.0,8.0,2.0,6.0,3.0,12.0,14.0,1.0,2.0,0.0,0.0
3061,0,12,16,2,1,0,1.0,1.0,1,90,13.0,6.0,9.0,3.0,9.0,3.0,13.0,14.0,2.0,1.0,0.0,0.0
3062,0,13,28,3,1,0,1.0,1.0,1,87,14.0,4.0,4.0,2.0,7.0,2.0,12.0,19.0,1.0,3.0,0.0,0.0
3063,0,17,27,2,2,1,0.0,1.0,2,54,17.0,6.0,8.0,3.0,9.0,1.0,17.0,12.0,1.0,5.0,0.0,0.0
3064,0,22,14,1,0,0,0.0,0.0,1,122,11.0,3.0,6.0,1.0,9.0,2.0,18.0,19.0,4.0,5.0,0.0,0.0
3065,0,25,24,1,1,1,0.0,1.0,2,110,4.0,16.0,2.0,3.0,5.0,11.0,17.0,13.0,1.0,1.0,0.0,0.0
3066,0,34,23,1,0,0,0.0,0.0,1,134,10.0,6.0,5.0,3.0,3.0,3.0,14.0,12.0,0.0,3.0,0.0,0.0
3067,0,36,26,0,1,2,0.0,0.0,1,55,9.0,13.0,2.0,7.0,3.0,2.0,15.0,13.0,2.0,0.0,2.0,1.0
3068,0,41,38,0,0,1,0.0,0.0,1,96,17.0,14.0,6.0,6.0,9.0,4.0,9.0,16.0,1.0,1.0,0.0,0.0
3069,0,7,1,0,3,2,0.0,0.0,1,38,9.0,13.0,2.0,6.0,3.0,4.0,14.0,14.0,2.0,0.0,0.0,0.0
3070,0,14,0,0,1,2,0.0,0.0,1,90,12.0,8.0,4.0,6.0,3.0,7.0,13.0,14.0,3.0,4.0,0.0,0.0
3071,0,16,36,1,0,0,1.0,0.0,0,15,9.0,17.0,3.0,5.0,3.0,4.0,16.0,18.0,7.0,3.0,0.0,0.0
3072,0,21,22,1,2,2,0.0,2.0,2,110,11.0,10.0,6.0,3.0,3.0,4.0,10.0,15.0,1.0,2.0,1.0,0.0
3073,0,23,13,2,1,0,1.0,0.0,0,135,10.0,8.0,5.0,4.0,2.0,7.0,7.0,13.0,0.0,1.0,0.0,0.0
3074,0,24,41,3,0,0,2.0,0.0,0,134,14.0,8.0,10.0,3.0,5.0,3.0,9.0,6.0,0.0,1.0,0.0,1.0
3075,0,26,17,1,0,0,0.0,0.0,1,66,8.0,5.0,1.0,1.0,2.0,5.0,8.0,11.0,0.0,2.0,0.0,0.0
3076,0,27,25,1,1,1,0.0,1.0,2,9,14.0,6.0,6.0,3.0,4.0,2.0,12.0,14.0,0.0,2.0,1.0,0.0
3077,0,38,12,0,0,1,0.0,0.0,1,36,9.0,7.0,3.0,2.0,2.0,3.0,17.0,14.0,2.0,0.0,0.0,0.0
3078,0,17,22,2,2,1,1.0,0.0,0,96,7.0,9.0,4.0,5.0,4.0,7.0,18.0,18.0,2.0,1.0,0.0,0.0
3079,0,0,21,1,0,0,0.0,0.0,1,122,17.0,5.0,10.0,3.0,11.0,3.0,16.0,15.0,2.0,1.0,0.0,0.0
3080,0,1,27,1,1,1,1.0,0.0,0,24,15.0,6.0,4.0,3.0,7.0,4.0,11.0,11.0,1.0,1.0,0.0,0.0
3081,0,13,26,1,1,1,1.0,0.0,0,36,8.0,16.0,4.0,6.0,3.0,8.0,16.0,12.0,0.0,2.0,0.0,0.0
3082,0,17,23,2,1,0,2.0,0.0,0,123,9.0,9.0,6.0,2.0,7.0,2.0,12.0,7.0,3.0,2.0,0.0,0.0
3083,0,22,16,0,0,1,0.0,0.0,1,66,12.0,3.0,6.0,2.0,17.0,4.0,11.0,17.0,2.0,5.0,0.0,0.0
3084,0,25,38,0,1,2,0.0,0.0,1,135,11.0,11.0,4.0,4.0,7.0,3.0,17.0,10.0,1.0,0.0,0.0,0.0
3085,0,34,7,2,0,0,0.0,0.0,1,55,12.0,4.0,6.0,1.0,8.0,0.0,9.0,16.0,0.0,1.0,0.0,0.0
3086,0,36,24,1,1,1,0.0,0.0,1,54,9.0,8.0,6.0,4.0,9.0,6.0,15.0,25.0,5.0,3.0,0.0,0.0
3087,0,12,28,2,0,0,2.0,0.0,0,108,11.0,5.0,4.0,3.0,4.0,11.0,10.0,12.0,2.0,1.0,0.0,0.0
3088,0,41,14,1,1,1,0.0,0.0,1,38,21.0,13.0,9.0,4.0,5.0,4.0,13.0,16.0,2.0,5.0,0.0,0.0
3089,0,7,41,1,2,2,0.0,1.0,2,136,15.0,11.0,5.0,5.0,7.0,1.0,9.0,10.0,1.0,2.0,0.0,0.0
3090,0,14,12,2,2,1,1.0,1.0,1,87,17.0,15.0,7.0,7.0,3.0,7.0,15.0,11.0,0.0,0.0,0.0,0.0
3091,0,16,1,1,0,0,1.0,0.0,0,9,9.0,19.0,5.0,7.0,1.0,9.0,9.0,10.0,1.0,1.0,0.0,0.0
3092,0,21,17,2,0,0,0.0,0.0,1,55,12.0,8.0,6.0,2.0,3.0,2.0,11.0,14.0,1.0,2.0,0.0,1.0
3093,0,23,36,2,0,0,1.0,0.0,0,10,11.0,9.0,7.0,3.0,6.0,5.0,13.0,16.0,0.0,4.0,0.0,1.0
3094,0,27,34,0,1,2,0.0,0.0,1,96,11.0,10.0,6.0,5.0,3.0,6.0,9.0,9.0,1.0,0.0,0.0,0.0
3095,0,28,25,0,1,2,0.0,0.0,1,122,10.0,11.0,3.0,3.0,5.0,5.0,18.0,11.0,1.0,0.0,0.0,0.0
3096,0,38,22,1,2,2,1.0,1.0,1,66,13.0,15.0,4.0,9.0,5.0,12.0,16.0,14.0,2.0,1.0,0.0,0.0
3097,0,26,0,6,1,0,5.0,1.0,0,108,16.0,6.0,9.0,2.0,3.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0
3098,0,0,41,3,0,0,3.0,0.0,0,91,16.0,4.0,6.0,2.0,5.0,6.0,19.0,12.0,2.0,3.0,0.0,0.0
3099,0,14,13,0,0,1,0.0,0.0,1,134,17.0,24.0,10.0,11.0,5.0,8.0,13.0,15.0,2.0,2.0,0.0,0.0
3100,0,16,38,2,1,0,2.0,0.0,0,122,8.0,13.0,4.0,7.0,6.0,7.0,20.0,12.0,2.0,3.0,0.0,0.0
3101,0,17,28,1,1,1,0.0,0.0,1,36,16.0,4.0,6.0,2.0,4.0,1.0,13.0,12.0,1.0,2.0,0.0,0.0
3102,0,22,26,1,1,1,0.0,0.0,1,54,18.0,5.0,10.0,5.0,14.0,3.0,25.0,21.0,3.0,5.0,0.0,0.0
3103,0,23,24,2,0,0,0.0,0.0,1,38,9.0,8.0,7.0,3.0,4.0,7.0,9.0,7.0,1.0,1.0,0.0,0.0
3104,0,25,34,0,1,2,0.0,0.0,1,66,15.0,6.0,7.0,1.0,5.0,6.0,15.0,15.0,1.0,1.0,0.0,0.0
3105,0,27,12,0,0,1,0.0,0.0,1,90,8.0,11.0,2.0,8.0,4.0,5.0,13.0,12.0,1.0,1.0,0.0,0.0
3106,0,21,7,3,1,0,0.0,1.0,2,10,21.0,7.0,8.0,5.0,7.0,2.0,13.0,14.0,0.0,4.0,0.0,0.0
3107,0,36,1,1,1,1,0.0,0.0,1,136,18.0,6.0,12.0,2.0,5.0,3.0,17.0,18.0,1.0,2.0,0.0,0.0
3108,0,41,13,0,2,2,0.0,2.0,2,9,7.0,17.0,2.0,6.0,1.0,0.0,12.0,9.0,2.0,2.0,0.0,0.0
3109,0,1,21,2,1,0,0.0,1.0,2,123,9.0,8.0,5.0,3.0,6.0,2.0,15.0,11.0,1.0,1.0,0.0,0.0
3110,0,7,25,2,2,1,0.0,1.0,2,135,16.0,10.0,7.0,3.0,3.0,3.0,13.0,12.0,2.0,1.0,0.0,0.0
3111,0,12,22,1,2,2,1.0,1.0,1,24,7.0,7.0,3.0,5.0,2.0,5.0,19.0,13.0,3.0,5.0,0.0,0.0
3112,0,13,36,2,4,2,2.0,1.0,0,108,14.0,11.0,6.0,7.0,4.0,5.0,15.0,26.0,0.0,0.0,0.0,0.0
3113,0,26,23,2,0,0,0.0,0.0,1,9,19.0,5.0,8.0,2.0,14.0,2.0,11.0,13.0,1.0,1.0,0.0,0.0
3114,0,28,27,1,2,2,0.0,2.0,2,54,16.0,7.0,5.0,4.0,5.0,1.0,14.0,19.0,0.0,3.0,0.0,1.0
3115,0,34,17,1,0,0,0.0,0.0,1,87,17.0,5.0,5.0,1.0,6.0,6.0,13.0,18.0,1.0,1.0,0.0,0.0
3116,0,38,14,3,0,0,2.0,0.0,0,55,12.0,11.0,4.0,5.0,5.0,8.0,13.0,10.0,0.0,1.0,0.0,0.0
3117,0,41,21,0,1,2,0.0,0.0,1,90,5.0,13.0,2.0,5.0,4.0,5.0,14.0,8.0,0.0,0.0,0.0,0.0
3118,0,1,0,0,0,1,0.0,0.0,1,15,4.0,14.0,2.0,5.0,3.0,3.0,16.0,13.0,2.0,2.0,0.0,1.0
3119,0,24,16,1,1,1,0.0,1.0,2,96,18.0,7.0,8.0,4.0,9.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0
3120,0,0,38,2,0,0,0.0,0.0,1,108,25.0,4.0,19.0,3.0,12.0,2.0,5.0,6.0,0.0,1.0,0.0,0.0
3121,0,7,28,2,2,1,2.0,1.0,0,109,22.0,14.0,8.0,7.0,10.0,8.0,17.0,23.0,0.0,1.0,0.0,0.0
3122,0,13,27,2,1,0,1.0,0.0,0,110,17.0,7.0,5.0,3.0,4.0,3.0,19.0,10.0,2.0,1.0,0.0,0.0
3123,0,14,16,2,0,0,1.0,0.0,0,36,12.0,14.0,7.0,8.0,9.0,4.0,12.0,16.0,0.0,1.0,1.0,0.0
3124,0,24,26,2,0,0,2.0,0.0,0,55,15.0,9.0,6.0,3.0,6.0,4.0,8.0,8.0,1.0,1.0,1.0,0.0
3125,0,25,1,1,3,2,1.0,2.0,2,123,12.0,8.0,6.0,7.0,9.0,2.0,18.0,13.0,6.0,4.0,1.0,0.0
3126,0,36,22,0,2,2,0.0,1.0,2,135,14.0,7.0,8.0,4.0,8.0,4.0,17.0,10.0,2.0,2.0,0.0,1.0
3127,0,41,17,0,2,2,0.0,1.0,2,10,17.0,10.0,6.0,7.0,8.0,2.0,16.0,16.0,3.0,2.0,1.0,0.0
3128,0,12,23,2,0,0,1.0,0.0,0,66,16.0,5.0,9.0,1.0,6.0,2.0,12.0,9.0,2.0,2.0,0.0,0.0
3129,0,34,21,0,3,2,0.0,1.0,2,9,11.0,11.0,3.0,5.0,6.0,7.0,17.0,15.0,2.0,1.0,0.0,0.0
3130,0,1,23,2,1,0,1.0,1.0,1,90,9.0,6.0,5.0,2.0,10.0,3.0,11.0,12.0,2.0,2.0,0.0,0.0
3131,0,1,41,2,2,1,0.0,0.0,1,122,6.0,7.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0
3132,0,16,13,0,4,2,0.0,0.0,1,136,3.0,10.0,2.0,7.0,1.0,9.0,13.0,7.0,1.0,1.0,0.0,0.0
3133,0,22,34,2,0,0,1.0,0.0,0,66,15.0,6.0,7.0,2.0,10.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0
3134,0,23,14,1,3,2,1.0,2.0,2,54,9.0,15.0,4.0,5.0,4.0,9.0,9.0,19.0,3.0,2.0,0.0,0.0
3135,0,17,25,3,1,0,2.0,1.0,0,36,11.0,13.0,7.0,5.0,8.0,8.0,17.0,18.0,0.0,3.0,1.0,1.0
3136,0,27,36,0,0,1,0.0,0.0,1,10,12.0,12.0,6.0,4.0,3.0,2.0,22.0,22.0,5.0,3.0,1.0,0.0
3137,0,21,24,1,1,1,0.0,0.0,1,135,8.0,7.0,5.0,2.0,6.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0
3138,0,26,12,2,1,0,1.0,0.0,0,87,23.0,3.0,8.0,2.0,12.0,4.0,8.0,9.0,1.0,1.0,0.0,0.0
3139,0,38,7,2,1,0,1.0,1.0,1,134,17.0,10.0,13.0,5.0,5.0,7.0,13.0,9.0,1.0,1.0,0.0,0.0
3140,0,25,0,0,4,2,0.0,4.0,2,96,7.0,15.0,2.0,8.0,7.0,3.0,10.0,8.0,2.0,0.0,0.0,0.0
3141,0,7,12,2,0,0,0.0,0.0,1,110,4.0,3.0,8.0,8.0,3.0,7.0,13.0,21.0,1.0,3.0,0.0,0.0
3142,0,24,22,1,2,2,0.0,2.0,2,9,11.0,9.0,5.0,3.0,8.0,2.0,19.0,16.0,3.0,1.0,1.0,0.0
3143,0,0,27,0,3,2,0.0,2.0,2,108,17.0,6.0,8.0,2.0,9.0,0.0,13.0,11.0,1.0,1.0,0.0,0.0
3144,0,1,17,2,1,0,1.0,1.0,1,109,8.0,5.0,5.0,3.0,5.0,3.0,13.0,14.0,0.0,3.0,0.0,0.0
3145,0,13,34,1,0,0,1.0,0.0,0,24,14.0,9.0,8.0,5.0,7.0,6.0,11.0,19.0,3.0,3.0,0.0,0.0
3146,0,21,28,1,0,0,0.0,0.0,1,90,14.0,6.0,5.0,2.0,9.0,3.0,6.0,13.0,0.0,1.0,0.0,1.0
3147,0,23,25,1,2,2,1.0,1.0,1,15,15.0,8.0,9.0,3.0,5.0,1.0,13.0,26.0,2.0,3.0,0.0,0.0
3148,0,26,14,4,2,0,2.0,2.0,1,91,28.0,9.0,13.0,4.0,9.0,2.0,9.0,18.0,1.0,4.0,0.0,0.0
3149,0,36,38,2,3,2,2.0,0.0,0,36,13.0,8.0,4.0,6.0,3.0,3.0,12.0,15.0,1.0,2.0,0.0,0.0
3150,0,41,16,3,1,0,3.0,0.0,0,123,18.0,6.0,10.0,3.0,3.0,5.0,10.0,18.0,0.0,2.0,0.0,0.0
3151,0,14,36,1,0,0,1.0,0.0,0,38,14.0,6.0,9.0,3.0,6.0,3.0,15.0,21.0,3.0,0.0,0.0,0.0
3152,0,16,23,2,0,0,1.0,0.0,0,87,10.0,7.0,6.0,4.0,5.0,6.0,17.0,16.0,0.0,0.0,0.0,0.0
3153,0,17,24,2,3,2,1.0,1.0,1,66,10.0,10.0,7.0,6.0,2.0,5.0,19.0,15.0,4.0,2.0,1.0,0.0
3154,0,27,21,1,2,2,1.0,0.0,0,134,4.0,12.0,1.0,5.0,5.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0
3155,0,28,41,2,1,0,1.0,0.0,0,108,20.0,13.0,14.0,6.0,7.0,5.0,19.0,9.0,0.0,0.0,0.0,0.0
3156,0,12,1,3,3,1,2.0,0.0,0,55,12.0,11.0,5.0,8.0,5.0,7.0,10.0,15.0,3.0,4.0,1.0,0.0
3157,0,38,13,0,3,2,0.0,1.0,2,54,5.0,16.0,1.0,10.0,2.0,5.0,14.0,11.0,2.0,2.0,1.0,0.0
3158,0,0,17,4,1,0,1.0,1.0,1,38,10.0,4.0,8.0,2.0,10.0,0.0,7.0,13.0,0.0,2.0,0.0,1.0
3159,0,1,34,0,0,1,0.0,0.0,1,66,9.0,3.0,2.0,3.0,4.0,5.0,10.0,15.0,1.0,2.0,0.0,0.0
3160,0,7,16,2,0,0,1.0,0.0,0,96,15.0,12.0,9.0,3.0,3.0,8.0,14.0,13.0,0.0,2.0,0.0,1.0
3161,0,13,12,0,1,2,0.0,1.0,2,90,9.0,4.0,1.0,2.0,10.0,3.0,12.0,14.0,3.0,0.0,0.0,0.0
3162,0,21,14,2,0,0,1.0,0.0,0,54,13.0,6.0,5.0,2.0,2.0,3.0,22.0,23.0,1.0,4.0,0.0,0.0
3163,0,23,27,0,3,2,0.0,1.0,2,109,15.0,15.0,4.0,7.0,12.0,5.0,13.0,11.0,3.0,1.0,0.0,0.0
3164,0,26,25,1,1,1,0.0,0.0,1,36,13.0,6.0,6.0,4.0,3.0,2.0,14.0,20.0,0.0,0.0,1.0,0.0
3165,0,36,28,1,1,1,0.0,0.0,1,91,16.0,9.0,10.0,5.0,4.0,8.0,17.0,22.0,5.0,4.0,0.0,0.0
3166,0,41,22,0,2,2,0.0,1.0,2,55,15.0,12.0,10.0,7.0,6.0,6.0,17.0,13.0,5.0,2.0,0.0,1.0
3167,0,24,38,3,1,0,1.0,1.0,1,15,14.0,7.0,8.0,5.0,6.0,4.0,10.0,13.0,1.0,1.0,0.0,0.0
3168,0,14,24,0,2,2,0.0,0.0,1,134,11.0,13.0,4.0,6.0,7.0,7.0,15.0,11.0,3.0,1.0,0.0,0.0
3169,0,16,0,1,2,2,1.0,1.0,1,54,6.0,14.0,2.0,9.0,4.0,6.0,14.0,13.0,3.0,4.0,0.0,0.0
3170,0,17,7,2,1,0,0.0,1.0,2,108,18.0,7.0,9.0,4.0,5.0,2.0,15.0,15.0,1.0,2.0,0.0,0.0
3171,0,22,13,2,0,0,0.0,0.0,1,135,16.0,7.0,9.0,5.0,7.0,2.0,22.0,17.0,2.0,5.0,0.0,0.0
3172,0,25,41,1,0,0,1.0,0.0,0,110,16.0,12.0,9.0,7.0,10.0,10.0,19.0,12.0,3.0,5.0,0.0,0.0
3173,0,27,26,0,2,2,0.0,1.0,2,136,18.0,9.0,3.0,5.0,4.0,6.0,13.0,21.0,2.0,3.0,0.0,0.0
3174,0,28,23,1,0,0,0.0,0.0,1,55,20.0,4.0,6.0,3.0,12.0,0.0,15.0,14.0,1.0,1.0,0.0,0.0
3175,0,34,36,0,1,2,0.0,0.0,1,9,11.0,6.0,5.0,3.0,11.0,2.0,15.0,14.0,2.0,1.0,0.0,0.0
3176,0,38,1,0,0,1,0.0,0.0,1,24,7.0,7.0,3.0,4.0,5.0,6.0,13.0,13.0,1.0,0.0,0.0,0.0
3177,0,12,21,2,1,0,1.0,1.0,1,123,10.0,17.0,7.0,6.0,2.0,13.0,17.0,11.0,0.0,1.0,0.0,0.0
3178,0,7,24,0,2,2,0.0,0.0,1,66,15.0,11.0,4.0,10.0,7.0,0.0,11.0,13.0,0.0,2.0,0.0,0.0
3179,0,28,34,1,1,1,1.0,0.0,0,136,7.0,11.0,5.0,3.0,4.0,2.0,15.0,17.0,2.0,1.0,0.0,0.0
3180,0,0,22,2,1,0,1.0,0.0,0,110,7.0,4.0,4.0,3.0,11.0,2.0,21.0,18.0,4.0,3.0,0.0,0.0
3181,0,1,14,3,2,0,0.0,2.0,2,91,6.0,6.0,4.0,3.0,6.0,2.0,12.0,23.0,2.0,5.0,0.0,0.0
3182,0,7,27,1,1,1,1.0,0.0,0,54,10.0,14.0,7.0,9.0,6.0,6.0,25.0,21.0,4.0,2.0,0.0,0.0
3183,0,13,17,2,1,0,2.0,1.0,0,122,13.0,9.0,5.0,3.0,8.0,6.0,19.0,22.0,1.0,1.0,0.0,0.0
3184,0,23,38,4,2,0,1.0,0.0,0,90,19.0,9.0,9.0,4.0,6.0,2.0,11.0,14.0,3.0,2.0,0.0,0.0
3185,0,24,28,3,0,0,1.0,0.0,0,87,12.0,6.0,5.0,3.0,2.0,3.0,11.0,10.0,0.0,2.0,0.0,0.0
3186,0,26,16,0,1,2,0.0,1.0,2,96,11.0,10.0,6.0,5.0,13.0,1.0,13.0,11.0,1.0,0.0,0.0,0.0
3187,0,36,12,3,2,0,2.0,1.0,0,135,17.0,17.0,11.0,7.0,8.0,5.0,17.0,7.0,1.0,0.0,0.0,0.0
3188,0,41,34,3,0,0,0.0,0.0,1,24,16.0,12.0,12.0,3.0,5.0,1.0,18.0,18.0,2.0,2.0,0.0,0.0
3189,0,21,25,2,1,0,0.0,0.0,1,136,15.0,11.0,7.0,7.0,9.0,2.0,8.0,19.0,0.0,0.0,0.0,0.0
3190,0,24,13,2,2,1,1.0,1.0,1,38,16.0,14.0,8.0,7.0,6.0,6.0,14.0,21.0,1.0,4.0,0.0,0.0
3191,0,22,7,6,1,0,5.0,1.0,0,10,18.0,13.0,9.0,7.0,9.0,7.0,20.0,13.0,1.0,0.0,0.0,0.0
3192,0,34,26,2,1,0,2.0,0.0,0,66,14.0,9.0,3.0,6.0,4.0,4.0,13.0,18.0,1.0,1.0,0.0,0.0
3193,0,28,0,0,0,1,0.0,0.0,1,9,12.0,8.0,2.0,1.0,4.0,8.0,14.0,10.0,1.0,0.0,0.0,0.0
